"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"1129",NA,"Xenosaurus newmanorum","CHORDATA","REPTILIA","SQUAMATA","XENOSAURIDAE",12774993,2007-03-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,2,3,120,1054,60,NA
"1130","Findley's Myotis","Myotis findleyi","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",22058800,2015-07-17,"EN","3.1","B1ab(i,iii)","B1ab(i,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"915",NA,"3-4",2,10,2,3,120,1054,60,NA
"1131","Peninsular Myotis","Myotis peninsularis","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",22066405,2015-07-20,"EN","3.1","B1ab(i,iii)","B1ab(i,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"4411",NA,"3-4",2,10,2,3,120,1054,60,NA
"1132","Michoacan Pocket Gopher","Zygogeomys trichopus","CHORDATA","MAMMALIA","RODENTIA","GEOMYIDAE",22216603,2016-07-11,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"2486",NA,NA,2,10,2,3,120,1054,60,NA
"1133","Tropical Pocket Gopher","Geomys tropicalis","CHORDATA","MAMMALIA","RODENTIA","GEOMYIDAE",22218038,2016-07-11,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"100-150","2037.93",NA,NA,2,10,2,3,120,1054,60,NA
"1134","Jaliscan Spiny Pocket Mouse","Heteromys spectabilis","CHORDATA","MAMMALIA","RODENTIA","HETEROMYIDAE",22225458,2016-07-11,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4903.146",NA,NA,2,10,2,3,120,1054,60,NA
"1135","Perote Ground Squirrel","Xerospermophilus perotensis","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE",22264586,2016-07-11,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2777",NA,NA,2,10,2,3,120,1054,60,NA
"1136","Nelson and Coldman's Woodrat","Nelsonia goldmani","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",22338391,2017-08-24,"EN","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",1,"Decreasing","Unknown","Yes",NA,"Yes","Yes",NA,NA,"224","24379-33381",NA,"2-3",2,10,2,3,120,1054,60,NA
"1137","Zempoaltepec Vole","Microtus umbrosus","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",22346455,2017-01-15,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"80","885.5",NA,NA,2,10,2,3,120,1054,60,NA
"1138","Tarabundi Vole","Microtus oaxacensis","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",22346873,2017-01-15,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"510.44",NA,NA,2,10,2,3,120,1054,60,NA
"1139","Volcano Rabbit","Romerolagus diazi","CHORDATA","MAMMALIA","LAGOMORPHA","LEPORIDAE",45180356,2018-08-01,"EN","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","No","No","335","2469","7000",NA,2,10,2,3,120,1054,60,NA
"1140","Great Peeping Frog","Eleutherodactylus grandis","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",46775155,2019-10-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"118",NA,"1-5",2,10,2,3,120,1054,60,NA
"1141","Veracruz White Hamlet","Hypoplectrus castroaguirrei","CHORDATA","ACTINOPTERYGII","PERCIFORMES","SERRANIDAE",47461836,2014-01-09,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,"Yes","22","1117",NA,"1",2,10,1,6,120,1054,120,NA
"1142",NA,"Leucaena matudae","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",47613095,2018-11-12,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"24","108",NA,"3-5",2,10,2,3,120,1054,60,NA
"1143","Large-crested Toad","Incilius cristatus","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",53949539,2019-10-22,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing","Unknown","Yes",NA,NA,NA,NA,NA,NA,"4983",NA,NA,2,10,2,3,120,1054,60,NA
"1144","Spiculate Toad","Incilius spiculatus","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",53950866,2015-02-25,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"375",NA,"1-5",2,10,2,3,120,1054,60,NA
"1145","Mixteca Alta Treefrog","Sarcohyla ameibothalame","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",53952438,2019-10-22,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1227",NA,"1-5",2,10,2,3,120,1054,60,NA
"1146","Southern Sierra Madre Treefrog","Sarcohyla cembra","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",53953718,2019-10-22,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"3011",NA,"1-2",2,10,2,3,120,1054,60,NA
"1147","Keel-snouted Treefrog","Sarcohyla mykter","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",53956385,2019-10-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1719",NA,"1-5",2,10,2,3,120,1054,60,NA
"1148","Guerreran Stream Frog","Quilticohyla erythromma","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",53961853,2019-10-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"414",NA,"1-5",2,10,2,3,120,1054,60,NA
"1149","Guerreran Robber Frog","Craugastor guerreroensis","CHORDATA","AMPHIBIA","ANURA","CRAUGASTORIDAE",53964375,2019-10-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"524",NA,"1-2",2,10,2,3,120,1054,60,NA
"1150","Rana-ladrona de San Martín","Craugastor megalotympanum","CHORDATA","AMPHIBIA","ANURA","CRAUGASTORIDAE",53965652,2015-11-24,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"867",NA,"1-2",2,10,2,3,120,1054,60,NA
"1151","Patzcuaro Frog","Lithobates dunni","CHORDATA","AMPHIBIA","ANURA","RANIDAE",53970454,2014-09-09,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1399",NA,"2-5",2,10,2,3,120,1054,60,NA
"1152","Oaxacan Mushroomtongue Salamander","Bolitoglossa macrinii","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53976241,2016-08-11,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"4345","4755.93",NA,"1-5",2,10,2,3,120,1054,60,NA
"1153","Veracruz Mushroomtongue Salamander","Bolitoglossa veracrucis","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53977426,2016-07-05,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"2586","3083.99",NA,"1-5",2,10,2,3,120,1054,60,NA
"1154","Gristle-headed Splayfoot Salamander","Chiropterotriton chondrostega","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53978069,2019-10-22,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"198",NA,"1-5",2,10,2,3,120,1054,60,NA
"1155","Veracruz Worm Salamander","Pseudoeurycea lineola","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53979925,2016-04-28,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2183",NA,"1-5",2,10,2,3,120,1054,60,NA
"1156","Sierra de Malinaltepec Salamander","Pseudoeurycea amuzga","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53980862,2019-10-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"232",NA,"1-5",2,10,2,3,120,1054,60,NA
"1157","Firschein's False Brook Salamander","Pseudoeurycea firscheini","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53981942,2016-06-14,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"180.81",NA,"1-5",2,10,2,3,120,1054,60,NA
"1158","Sierra Juarez False Brook Salamander","Pseudoeurycea juarezi","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53982579,2016-06-30,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2794",NA,"1-5",2,10,2,3,120,1054,60,NA
"1159",NA,"Thorius boreas","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53985352,2019-10-22,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"160",NA,"1-3",2,10,2,3,120,1054,60,NA
"1160",NA,"Thorius minydemus","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53986401,2014-09-10,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"130","479",NA,NA,2,10,2,3,120,1054,60,NA
"1161","Veracruz Pigmy Salamander","Thorius pennatulus","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53987201,2019-10-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2719",NA,"1-5",2,10,2,3,120,1054,60,NA
"1162","Black-footed Salamander","Pseudoeurycea tlilicxitl","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",53989811,2016-06-30,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"1582.81",NA,"1",2,10,1,6,120,1054,120,NA
"1163","Ortiga","Jatropha bartlettii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",60649759,2018-06-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"32-500","1647.805",NA,"3-4",2,10,2,3,120,1054,60,NA
"1164",NA,"Magnolia jaliscana","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",67513728,2015-03-11,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"325-3000",NA,"1-5,4",2,10,2,3,120,1054,60,NA
"1165",NA,"Magnolia oaxacensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",67513778,2015-06-03,"EN","3.1","B1ab(v)","B1ab(v)","Extant","Native",1,"Unknown","Yes","Unknown",NA,NA,NA,NA,NA,NA,"100-1000,1000",NA,"1-5",2,10,2,3,120,1054,60,NA
"1166","Encino de Chalma","Quercus diversifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",78911414,2017-11-08,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"228-312","15500-37300",NA,NA,2,10,2,3,120,1054,60,NA
"1167","Grünwald’s Piping Frog","Eleutherodactylus grunwaldi","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",95517314,2019-10-24,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Stable",NA,"Yes",NA,NA,NA,NA,NA,NA,"196",NA,"1",2,10,1,6,120,1054,120,NA
"1168","Sierra Huichol Peeping Frog","Eleutherodactylus wixarika","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",95519001,2019-10-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"182",NA,"1-5",2,10,2,3,120,1054,60,NA
"1169",NA,"Phaseolus dasycarpus","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",109275637,2017-02-17,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Stable","Yes","Yes",NA,NA,NA,NA,NA,NA,"248",NA,"5-6",2,10,2,3,120,1054,60,NA
"1170",NA,"Ophiogomphus purepecha","ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE",109635682,2017-10-31,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"2370",NA,"1",2,10,1,6,120,1054,120,NA
"1171","Frijol Cimarrón morado","Phaseolus esperanzae","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",109749316,2017-02-15,"VU","3.1","D1","D1","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Unknown",NA,NA,"No",NA,"24129","999","13",1,10,2,6,120,1054,60,NA
"1172",NA,"Phaseolus plagiocylix","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",109829654,2017-02-16,"EN","3.1","B1ab(i,iii,v)","B1ab(i,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"1142",NA,"2-3",2,10,2,3,120,1054,60,NA
"1173","Masparillo","Agave impressa","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",116353953,2018-02-14,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"825.4",NA,"1-2",2,10,2,3,120,1054,60,NA
"1174","Ahmmo","Agave subsimplex","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",116354528,2018-02-14,"VU","3.1","B1ab(i,v)","B1ab(i,v)","Extant","Native",1,"Decreasing","Yes",NA,NA,"Yes",NA,NA,NA,NA,"6760",NA,"1",1,10,2,6,120,1054,60,NA
"1175","Rabo de león cenizo","Agave titanota","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",116354558,2018-02-14,"EN","3.1","B1ab(v)","B1ab(v)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"1060",NA,"2-4",2,10,2,3,120,1054,60,NA
"1176","Pitilla","Yucca endlichiana","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",117470027,2018-02-07,"EN","3.1","B1ab(i,iii,v)","B1ab(i,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"2144",NA,"5-6",2,10,2,3,120,1054,60,NA
"1177","Heroic Minute Salamander","Thorius tlaxiacus","CHORDATA","AMPHIBIA","CAUDATA","PLETHODONTIDAE",119243892,2019-10-23,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"16","455",NA,"1-2",2,10,2,3,120,1054,60,NA
"1178",NA,"Baronia brevicornis","ARTHROPODA","INSECTA","LEPIDOPTERA","PAPILIONIDAE",119581233,2018-04-16,"EN","3.1","B2ab(i,ii,iii,v)","B2ab(i,ii,iii,v)","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,"308","202870",NA,"15-26",2,10,2,3,120,1054,60,NA
"1179",NA,"Libellula coahuiltecana","ARTHROPODA","INSECTA","ODONATA","LIBELLULIDAE",120046968,2019-03-06,"EN","3.1","B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"2093",NA,"1",2,10,1,6,120,1054,120,NA
"1180","Liendrilla","Astrophytum ornatum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","CACTACEAE",121449348,2009-11-16,"VU","3.1","B1ab(iii,iv,v)","B1ab(iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,"Yes",NA,NA,"8500",NA,"1",1,10,2,6,120,1054,60,NA
"1181",NA,"Mammillaria bombycina","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","CACTACEAE",121503778,2010-03-07,"VU","3.1","A2a","A2a","Extant","Native",1,"Unknown","No",NA,NA,NA,NA,NA,NA,NA,"160",NA,"1",1,10,2,6,120,1054,60,NA
"1182",NA,"Pachycereus gatesii","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","CACTACEAE",121568757,2010-05-11,"VU","3.1","A3c","A3c","Extant","Native",1,"Stable",NA,"Unknown",NA,NA,NA,NA,NA,NA,"400",NA,NA,1,10,4,3,120,1054,40,NA
"1183","Dark Mexican Broad-clawed Shrew","Cryptotis griseoventris","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE",123794519,2016-07-11,"EN","3.1","B1ab(i,iii)","B1ab(i,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"157.5177",NA,NA,2,10,2,3,120,1054,60,NA
"1184","Zoque Treefrog","Quilticohyla zoque","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",125183752,2019-10-23,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1190",NA,"2-5",2,10,2,3,120,1054,60,NA
"1185",NA,"Schaefferia lanceifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",126300761,2020-02-06,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"499","4999",NA,"1",2,10,1,6,120,1054,120,NA
"1186","Ortiga","Cnidoscolus sinaloensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",126301166,2018-11-26,"EN","3.1","B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"84","13052.242",NA,"4-5",2,10,2,3,120,1054,60,NA
"1187",NA,"Croton culiacanensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",126603884,2022-10-05,"EN","3.1","B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"64","11980.868",NA,"3-5",2,10,2,3,120,1054,60,NA
"1188",NA,"Fouquieria leonilae","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","FOUQUIERIACEAE",126604144,2018-05-23,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","24","177.615",NA,"1",2,10,1,6,120,1054,120,NA
"1189","Rama Prieta","Garrya salicifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","GARRYALES","GARRYACEAE",126604199,2020-03-31,"VU","3.1","C1","C1","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"24","666.903-5000,5000","2501",NA,1,10,3,4,120,1054,40,NA
"1190","Cholulo de monte","Sarcomphalus pedunculatus","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","RHAMNACEAE",126613011,2020-10-27,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"224","2128.541",NA,"2-3",2,10,2,3,120,1054,60,NA
"1191",NA,"Deppea obtusiflora","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126613411,2020-08-17,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"64","719.383",NA,"3-5",2,10,2,3,120,1054,60,NA
"1192",NA,"Edithea floribunda","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126613421,2020-08-19,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"8-499","4999",NA,"2-4",2,10,2,3,120,1054,60,NA
"1193",NA,"Randia guerrerensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126620583,2018-09-12,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"32","809.603",NA,"4-5",2,10,2,3,120,1054,60,NA
"1194",NA,"Casimiroa microcarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",126620878,2020-09-28,"EN","3.1","A2ac; B1ab(i,ii,iii)+2ab(i,ii,iii)","A2ac; B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"28","4367.932",NA,"4",2,5,3,4,120,1054,40,NA
"1195","Townsend's Shearwater","Puffinus auricularis","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",132637811,2018-08-17,"CR","3.1","B2ab(i,ii,iii,v)","B2ab(i,ii,iii,v)","Extant","Native",6,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No","9","3200000","250-999","1",4,1.66666666666667,2,9,120,1054,60,NA
"1196","Nacapule Jasmine","Vallesia baileyana","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","APOCYNACEAE",137376139,2020-02-14,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24-500","2319-5000","999","3-5",2,10,1,6,120,1054,120,NA
"1197",NA,"Vallesia spectabilis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","APOCYNACEAE",137376154,2020-02-17,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"12-499","319-4999",NA,"2-5",2,10,2,3,120,1054,60,NA
"1198",NA,"Bourreria rubra","TRACHEOPHYTA","MAGNOLIOPSIDA","BORAGINALES","EHRETIACEAE",137376404,2020-06-08,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"56-499,499","1002.351-4999",NA,"3-4",2,10,2,3,120,1054,60,NA
"1199",NA,"Bursera palaciosii","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","BURSERACEAE",137376709,2019-04-29,"EN","3.1","B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"56","7046.468",NA,"3-5",2,10,2,3,120,1054,60,NA
"1200",NA,"Bursera rzedowskii","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","BURSERACEAE",137376724,2019-04-30,"EN","3.1","B1ab(i,iii)+2ab(i,iii)","B1ab(i,iii)+2ab(i,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,"24","762.166",NA,"3-5",2,10,2,3,120,1054,60,NA
"1201","Mexican Prairie Dog","Cynomys mexicanus","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE",139607891,2018-12-07,"EN","3.1","B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"No","499","14554.39",NA,"1-5",2,10,2,3,120,1054,60,NA
"1202",NA,"Beilschmiedia manantlanensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",145297683,2019-03-27,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"36","522",NA,"2-6,2",2,10,2,3,120,1054,60,NA
"1203","Culiacán Trout","Oncorhynchus sp. nov. 'Culiacán Golden Trout'","CHORDATA","ACTINOPTERYGII","SALMONIFORMES","SALMONIDAE",145641621,2019-03-01,"EN","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","Extant","Native",1,"Unknown","Yes","Yes",NA,"Yes","Yes","Unknown","Unknown","14","207",NA,"6",2,10,2,3,120,1054,60,NA
"1204",NA,"Aiouea breedlovei","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",146651396,2020-07-15,"EN","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,NA,"48","54826",NA,"4-5",2,10,2,3,120,1054,60,NA
